model,std,magnitude,model_seed,perturb_seed,acc
syn_learned,8,2.0,2,2,75.3071253071253
syn_learned,8,4.0,2,0,66.04729729729729
syn_learned,8,4.0,2,1,66.58476658476658
syn_learned,8,4.0,2,2,66.7997542997543
syn_learned,8,8.0,2,0,52.825552825552826
syn_learned,8,8.0,2,1,52.65663390663391
syn_learned,8,8.0,2,2,51.82739557739558
syn_learned,8,12.0,2,0,45.00921375921376
syn_learned,8,12.0,2,1,45.03992628992629
syn_learned,8,12.0,2,2,44.64066339066339
syn_learned,13,0.0,0,0,83.69164619164619
syn_learned,13,1.0,0,0,78.57800982800983
syn_learned,13,1.0,0,1,78.93120393120392
syn_learned,13,1.0,0,2,78.762285012285
syn_learned,13,2.0,0,0,76.18243243243244
syn_learned,13,2.0,0,1,75.12285012285012
syn_learned,13,2.0,0,2,75.46068796068796
syn_learned,13,4.0,0,0,66.20085995085995
syn_learned,13,4.0,0,1,66.01658476658477
syn_learned,13,4.0,0,2,66.70761670761671
syn_learned,13,8.0,0,0,52.38022113022113
syn_learned,13,8.0,0,1,52.93304668304668
syn_learned,13,8.0,0,2,52.45700245700246
syn_learned,13,12.0,0,0,44.9017199017199
syn_learned,13,12.0,0,1,45.22420147420147
syn_learned,13,12.0,0,2,44.51781326781327
syn_learned,13,0.0,1,0,84.06019656019656
syn_learned,13,1.0,1,0,79.5608108108108
syn_learned,13,1.0,1,1,78.77764127764128
syn_learned,13,1.0,1,2,79.22297297297297
syn_learned,13,2.0,1,0,75.33783783783784
syn_learned,13,2.0,1,1,74.43181818181819
syn_learned,13,2.0,1,2,75.23034398034397
syn_learned,13,4.0,1,0,64.4502457002457
syn_learned,13,4.0,1,1,64.97235872235872
syn_learned,13,4.0,1,2,64.8034398034398
syn_learned,13,8.0,1,0,49.49324324324324
syn_learned,13,8.0,1,1,50.18427518427519
syn_learned,13,8.0,1,2,50.522113022113025
syn_learned,13,12.0,1,0,41.7536855036855
syn_learned,13,12.0,1,1,42.46007371007371
syn_learned,13,12.0,1,2,42.61363636363637
syn_learned,13,0.0,2,0,82.86240786240786
syn_learned,13,1.0,2,0,78.53194103194103
syn_learned,13,1.0,2,1,78.02518427518427
syn_learned,13,1.0,2,2,78.24017199017199
syn_learned,13,2.0,2,0,75.16891891891892
syn_learned,13,2.0,2,1,74.75429975429975
syn_learned,13,2.0,2,2,75.01535626535626
syn_learned,13,4.0,2,0,67.30651105651106
syn_learned,13,4.0,2,1,66.99938574938575
syn_learned,13,4.0,2,2,67.01474201474201
syn_learned,13,8.0,2,0,51.90417690417691
syn_learned,13,8.0,2,1,53.255528255528255
syn_learned,13,8.0,2,2,52.733415233415236
syn_learned,13,12.0,2,0,44.80958230958231
syn_learned,13,12.0,2,1,43.90356265356265
syn_learned,13,12.0,2,2,43.81142506142506
syn_learned,18,0.0,0,0,83.01597051597052
syn_learned,18,1.0,0,0,78.27088452088452
syn_learned,18,1.0,0,1,77.73341523341523
syn_learned,18,1.0,0,2,78.20945945945945
syn_learned,18,2.0,0,0,75.07678132678133
syn_learned,18,2.0,0,1,75.09213759213759
syn_learned,18,2.0,0,2,74.47788697788698
syn_learned,18,4.0,0,0,66.93796068796068
syn_learned,18,4.0,0,1,66.66154791154791
syn_learned,18,4.0,0,2,67.30651105651106
syn_learned,18,8.0,0,0,53.20945945945946
syn_learned,18,8.0,0,1,53.68550368550368
syn_learned,18,8.0,0,2,53.163390663390665
syn_learned,18,12.0,0,0,45.285626535626534
syn_learned,18,12.0,0,1,45.515970515970515
syn_learned,18,12.0,0,2,45.45454545454545
syn_learned,18,0.0,1,0,83.35380835380835
syn_learned,18,1.0,1,0,78.33230958230958
syn_learned,18,1.0,1,1,77.71805896805897
syn_learned,18,1.0,1,2,78.28624078624078
syn_learned,18,2.0,1,0,74.37039312039312
syn_learned,18,2.0,1,1,73.4029484029484
syn_learned,18,2.0,1,2,74.58538083538083
syn_learned,18,4.0,1,0,63.78992628992629
syn_learned,18,4.0,1,1,64.26597051597052
syn_learned,18,4.0,1,2,63.71314496314496
syn_learned,18,8.0,1,0,49.66216216216216
syn_learned,18,8.0,1,1,49.83108108108108
syn_learned,18,8.0,1,2,49.98464373464373
syn_learned,18,12.0,1,0,42.9514742014742
syn_learned,18,12.0,1,1,42.33722358722359
syn_learned,18,12.0,1,2,42.736486486486484
syn_learned,18,0.0,2,0,82.47850122850123
syn_learned,18,1.0,2,0,77.81019656019656
syn_learned,18,1.0,2,1,77.57985257985258
syn_learned,18,1.0,2,2,78.08660933660934
syn_learned,18,2.0,2,0,74.14004914004914
syn_learned,18,2.0,2,1,73.90970515970515
syn_learned,18,2.0,2,2,74.10933660933661
syn_learned,18,4.0,2,0,64.0970515970516
syn_learned,18,4.0,2,1,63.91277641277641
syn_learned,18,4.0,2,2,64.74201474201475
syn_learned,18,8.0,2,0,52.027027027027025
syn_learned,18,8.0,2,1,51.75061425061425
syn_learned,18,8.0,2,2,51.858108108108105
syn_learned,18,12.0,2,0,44.21068796068796
syn_learned,18,12.0,2,1,43.84213759213759
syn_learned,18,12.0,2,2,44.287469287469285
syn_learned,23,0.0,0,0,82.7088452088452
syn_learned,23,1.0,0,0,78.9465601965602
syn_learned,23,1.0,0,1,79.2536855036855
syn_learned,23,1.0,0,2,79.43796068796068
syn_learned,23,2.0,0,0,76.78132678132678
syn_learned,23,2.0,0,1,76.25921375921376
syn_learned,23,2.0,0,2,76.27457002457002
syn_learned,23,4.0,0,0,68.21253071253071
syn_learned,23,4.0,0,1,68.28931203931204
syn_learned,23,4.0,0,2,68.7039312039312
syn_learned,23,8.0,0,0,55.08292383292383
syn_learned,23,8.0,0,1,54.76044226044226
syn_learned,23,8.0,0,2,55.34398034398034
syn_learned,23,12.0,0,0,47.20515970515971
syn_learned,23,12.0,0,1,47.43550368550368
syn_learned,23,12.0,0,2,47.37407862407862
syn_learned,23,0.0,1,0,82.77027027027027
syn_learned,23,1.0,1,0,78.37837837837837
syn_learned,23,1.0,1,1,77.64127764127764
syn_learned,23,1.0,1,2,78.47051597051598
syn_learned,23,2.0,1,0,74.247542997543
syn_learned,23,2.0,1,1,74.18611793611794
syn_learned,23,2.0,1,2,73.63329238329239
syn_learned,23,4.0,1,0,65.1105651105651
syn_learned,23,4.0,1,1,65.3409090909091
syn_learned,23,4.0,1,2,65.00307125307125
syn_learned,23,8.0,1,0,52.13452088452088
syn_learned,23,8.0,1,1,52.671990171990174
syn_learned,23,8.0,1,2,52.36486486486486
syn_learned,23,12.0,1,0,44.057125307125304
syn_learned,23,12.0,1,1,44.39496314496314
syn_learned,23,12.0,1,2,44.855651105651106
syn_learned,23,0.0,2,0,82.4017199017199
syn_learned,23,1.0,2,0,78.56265356265357
syn_learned,23,1.0,2,1,79.00798525798525
syn_learned,23,1.0,2,2,78.37837837837837
syn_learned,23,2.0,2,0,75.8445945945946
syn_learned,23,2.0,2,1,75.19963144963145
syn_learned,23,2.0,2,2,75.16891891891892
syn_learned,23,4.0,2,0,66.1394348894349
syn_learned,23,4.0,2,1,65.98587223587224
syn_learned,23,4.0,2,2,66.06265356265357
syn_learned,23,8.0,2,0,53.1480343980344
syn_learned,23,8.0,2,1,53.393734643734646
syn_learned,23,8.0,2,2,52.94840294840295
syn_learned,23,12.0,2,0,45.761670761670764
syn_learned,23,12.0,2,1,44.9938574938575
syn_learned,23,12.0,2,2,45.33169533169533
syn_fixed,3,0.0,0,0,82.78562653562653
syn_fixed,3,1.0,0,0,77.53378378378379
syn_fixed,3,1.0,0,1,77.04238329238329
syn_fixed,3,1.0,0,2,77.21130221130221
syn_fixed,3,2.0,0,0,72.97297297297297
syn_fixed,3,2.0,0,1,72.43550368550369
syn_fixed,3,2.0,0,2,72.89619164619165
syn_fixed,3,4.0,0,0,63.605651105651106
syn_fixed,3,4.0,0,1,63.72850122850123
syn_fixed,3,4.0,0,2,63.71314496314496
syn_fixed,3,8.0,0,0,50.16891891891892
syn_fixed,3,8.0,0,1,50.13820638820639
syn_fixed,3,8.0,0,2,49.877149877149876
syn_fixed,3,12.0,0,0,42.475429975429975
syn_fixed,3,12.0,0,1,42.62899262899263
syn_fixed,3,12.0,0,2,42.76719901719902
syn_fixed,3,0.0,1,0,82.0485257985258
syn_fixed,3,1.0,1,0,76.39742014742015
syn_fixed,3,1.0,1,1,76.32063882063882
syn_fixed,3,1.0,1,2,76.38206388206389
syn_fixed,3,2.0,1,0,70.56203931203932
syn_fixed,3,2.0,1,1,70.94594594594595
syn_fixed,3,2.0,1,2,70.82309582309583
syn_fixed,3,4.0,1,0,62.453931203931205
syn_fixed,3,4.0,1,1,62.285012285012286
syn_fixed,3,4.0,1,2,61.91646191646192
syn_fixed,3,8.0,1,0,49.00184275184275
syn_fixed,3,8.0,1,1,49.692874692874696
syn_fixed,3,8.0,1,2,49.063267813267814
syn_fixed,3,12.0,1,0,42.36793611793612
syn_fixed,3,12.0,1,1,41.95331695331695
syn_fixed,3,12.0,1,2,41.646191646191646
syn_fixed,3,0.0,2,0,81.54176904176904
syn_fixed,3,1.0,2,0,75.33783783783784
syn_fixed,3,1.0,2,1,75.81388206388206
syn_fixed,3,1.0,2,2,75.62960687960688
syn_fixed,3,2.0,2,0,72.57371007371007
syn_fixed,3,2.0,2,1,71.51412776412776
syn_fixed,3,2.0,2,2,71.71375921375922
syn_fixed,3,4.0,2,0,63.16031941031941
syn_fixed,3,4.0,2,1,63.40601965601966
syn_fixed,3,4.0,2,2,63.513513513513516
syn_fixed,3,8.0,2,0,49.247542997543
syn_fixed,3,8.0,2,1,49.27825552825553
syn_fixed,3,8.0,2,2,48.52579852579853
syn_fixed,3,12.0,2,0,41.61547911547912
syn_fixed,3,12.0,2,1,41.93796068796069
syn_fixed,3,12.0,2,2,41.12407862407862
syn_fixed,8,0.0,0,0,82.72420147420148
syn_fixed,8,1.0,0,0,78.11732186732186
syn_fixed,8,1.0,0,1,78.77764127764128
syn_fixed,8,1.0,0,2,78.86977886977887
syn_fixed,8,2.0,0,0,76.32063882063882
syn_fixed,8,2.0,0,1,75.76781326781327
syn_fixed,8,2.0,0,2,75.7985257985258
syn_fixed,8,4.0,0,0,69.19533169533169
syn_fixed,8,4.0,0,1,68.71928746928747
syn_fixed,8,4.0,0,2,69.60995085995086
syn_fixed,8,8.0,0,0,55.712530712530715
syn_fixed,8,8.0,0,1,56.49570024570025
syn_fixed,8,8.0,0,2,55.28255528255528
syn_fixed,8,12.0,0,0,47.481572481572485
syn_fixed,8,12.0,0,1,48.01904176904177
syn_fixed,8,12.0,0,2,47.665847665847664
syn_fixed,8,0.0,1,0,82.73955773955774
syn_fixed,8,1.0,1,0,78.28624078624078
syn_fixed,8,1.0,1,1,77.97911547911548
syn_fixed,8,1.0,1,2,78.16339066339066
syn_fixed,8,2.0,1,0,75.06142506142506
syn_fixed,8,2.0,1,1,74.38574938574939
syn_fixed,8,2.0,1,2,75.0
syn_fixed,8,4.0,1,0,66.99938574938575
syn_fixed,8,4.0,1,1,67.32186732186732
syn_fixed,8,4.0,1,2,67.35257985257985
syn_fixed,8,8.0,1,0,54.37653562653563
syn_fixed,8,8.0,1,1,54.560810810810814
syn_fixed,8,8.0,1,2,54.560810810810814
syn_fixed,8,12.0,1,0,46.29914004914005
syn_fixed,8,12.0,1,1,46.23771498771499
syn_fixed,8,12.0,1,2,46.575552825552826
syn_fixed,8,0.0,2,0,83.2002457002457
syn_fixed,8,1.0,2,0,78.93120393120392
syn_fixed,8,1.0,2,1,78.80835380835381
syn_fixed,8,1.0,2,2,79.20761670761671
syn_fixed,8,2.0,2,0,75.92137592137593
syn_fixed,8,2.0,2,1,75.8445945945946
syn_fixed,8,2.0,2,2,75.58353808353809
syn_fixed,8,4.0,2,0,67.79791154791155
syn_fixed,8,4.0,2,1,67.76719901719902
syn_fixed,8,4.0,2,2,68.82678132678133
syn_fixed,8,8.0,2,0,54.36117936117936
syn_fixed,8,8.0,2,1,53.88513513513514
syn_fixed,8,8.0,2,2,53.45515970515971
syn_fixed,8,12.0,2,0,44.88636363636363
syn_fixed,8,12.0,2,1,45.48525798525799
syn_fixed,8,12.0,2,2,45.71560196560196
syn_fixed,13,0.0,0,0,82.8470515970516
syn_fixed,13,1.0,0,0,77.96375921375922
syn_fixed,13,1.0,0,1,78.20945945945945
syn_fixed,13,1.0,0,2,77.50307125307125
syn_fixed,13,2.0,0,0,75.7985257985258
syn_fixed,13,2.0,0,1,74.6928746928747
syn_fixed,13,2.0,0,2,75.752457002457
syn_fixed,13,4.0,0,0,69.25675675675676
syn_fixed,13,4.0,0,1,69.45638820638821
syn_fixed,13,4.0,0,2,68.96498771498771
syn_fixed,13,8.0,0,0,56.43427518427519
syn_fixed,13,8.0,0,1,56.541769041769044
syn_fixed,13,8.0,0,2,56.43427518427519
syn_fixed,13,12.0,0,0,47.52764127764128
syn_fixed,13,12.0,0,1,48.17260442260442
syn_fixed,13,12.0,0,2,48.157248157248155
syn_fixed,13,0.0,1,0,81.84889434889435
syn_fixed,13,1.0,1,0,78.34766584766585
syn_fixed,13,1.0,1,1,78.5933660933661
syn_fixed,13,1.0,1,2,79.06941031941032
syn_fixed,13,2.0,1,0,75.70638820638821
syn_fixed,13,2.0,1,1,75.46068796068796
syn_fixed,13,2.0,1,2,75.58353808353809
syn_fixed,13,4.0,1,0,67.42936117936118
syn_fixed,13,4.0,1,1,66.73832923832924
syn_fixed,13,4.0,1,2,66.73832923832924
syn_fixed,13,8.0,1,0,53.97727272727273
syn_fixed,13,8.0,1,1,53.97727272727273
syn_fixed,13,8.0,1,2,54.560810810810814
syn_fixed,13,12.0,1,0,46.29914004914005
syn_fixed,13,12.0,1,1,45.71560196560196
syn_fixed,13,12.0,1,2,46.084152334152336
syn_fixed,13,0.0,2,0,82.4017199017199
syn_fixed,13,1.0,2,0,78.62407862407862
syn_fixed,13,1.0,2,1,78.47051597051598
syn_fixed,13,1.0,2,2,78.79299754299754
syn_fixed,13,2.0,2,0,76.5509828009828
syn_fixed,13,2.0,2,1,76.13636363636364
syn_fixed,13,2.0,2,2,76.38206388206389
syn_fixed,13,4.0,2,0,69.16461916461917
syn_fixed,13,4.0,2,1,68.73464373464374
syn_fixed,13,4.0,2,2,68.93427518427518
syn_fixed,13,8.0,2,0,55.34398034398034
syn_fixed,13,8.0,2,1,55.558968058968055
syn_fixed,13,8.0,2,2,54.975429975429975
syn_fixed,13,12.0,2,0,46.68304668304668
syn_fixed,13,12.0,2,1,46.744471744471745
syn_fixed,13,12.0,2,2,47.05159705159705
syn_fixed,18,0.0,0,0,81.77211302211302
syn_fixed,18,1.0,0,0,78.43980343980344
syn_fixed,18,1.0,0,1,78.37837837837837
syn_fixed,18,1.0,0,2,77.93304668304668
syn_fixed,18,2.0,0,0,75.61425061425061
syn_fixed,18,2.0,0,1,75.15356265356266
syn_fixed,18,2.0,0,2,75.15356265356266
syn_fixed,18,4.0,0,0,67.27579852579852
syn_fixed,18,4.0,0,1,67.6443488943489
syn_fixed,18,4.0,0,2,67.98218673218673
syn_fixed,18,8.0,0,0,55.82002457002457
syn_fixed,18,8.0,0,1,55.466830466830466
syn_fixed,18,8.0,0,2,55.497542997543
syn_fixed,18,12.0,0,0,48.310810810810814
syn_fixed,18,12.0,0,1,48.402948402948404
syn_fixed,18,12.0,0,2,47.85012285012285
syn_fixed,18,0.0,1,0,82.18673218673219
syn_fixed,18,1.0,1,0,79.2536855036855
syn_fixed,18,1.0,1,1,78.60872235872236
syn_fixed,18,1.0,1,2,78.9004914004914
syn_fixed,18,2.0,1,0,76.25921375921376
syn_fixed,18,2.0,1,1,75.36855036855037
syn_fixed,18,2.0,1,2,76.01351351351352
syn_fixed,18,4.0,1,0,67.41400491400492
syn_fixed,18,4.0,1,1,68.3968058968059
syn_fixed,18,4.0,1,2,67.75184275184276
syn_fixed,18,8.0,1,0,55.51289926289926
syn_fixed,18,8.0,1,1,55.11363636363637
syn_fixed,18,8.0,1,2,55.34398034398034
syn_fixed,18,12.0,1,0,46.69840294840295
syn_fixed,18,12.0,1,1,47.63513513513514
syn_fixed,18,12.0,1,2,48.01904176904177
syn_fixed,18,0.0,2,0,81.6031941031941
syn_fixed,18,1.0,2,0,77.68734643734643
syn_fixed,18,1.0,2,1,77.77948402948402
syn_fixed,18,1.0,2,2,77.62592137592138
syn_fixed,18,2.0,2,0,75.16891891891892
syn_fixed,18,2.0,2,1,74.52395577395578
syn_fixed,18,2.0,2,2,75.46068796068796
syn_fixed,18,4.0,2,0,67.44471744471744
syn_fixed,18,4.0,2,1,67.56756756756756
syn_fixed,18,4.0,2,2,67.44471744471744
syn_fixed,18,8.0,2,0,55.297911547911546
syn_fixed,18,8.0,2,1,55.297911547911546
syn_fixed,18,8.0,2,2,54.729729729729726
syn_fixed,18,12.0,2,0,47.85012285012285
syn_fixed,18,12.0,2,1,47.082309582309584
syn_fixed,18,12.0,2,2,46.836609336609335
syn_fixed,23,0.0,0,0,81.54176904176904
syn_fixed,23,1.0,0,0,78.07125307125307
syn_fixed,23,1.0,0,1,78.762285012285
syn_fixed,23,1.0,0,2,78.37837837837837
syn_fixed,23,2.0,0,0,76.33599508599508
syn_fixed,23,2.0,0,1,75.41461916461917
syn_fixed,23,2.0,0,2,76.01351351351352
syn_fixed,23,4.0,0,0,70.23955773955774
syn_fixed,23,4.0,0,1,70.08599508599508
syn_fixed,23,4.0,0,2,69.62530712530713
syn_fixed,23,8.0,0,0,57.47850122850123
syn_fixed,23,8.0,0,1,57.770270270270274
syn_fixed,23,8.0,0,2,58.04668304668305
syn_fixed,23,12.0,0,0,50.01535626535627
syn_fixed,23,12.0,0,1,49.89250614250614
syn_fixed,23,12.0,0,2,50.76781326781327
syn_fixed,23,0.0,1,0,80.77395577395578
syn_fixed,23,1.0,1,0,77.39557739557739
syn_fixed,23,1.0,1,1,77.59520884520884
syn_fixed,23,1.0,1,2,77.53378378378379
syn_fixed,23,2.0,1,0,75.29176904176904
syn_fixed,23,2.0,1,1,75.01535626535626
syn_fixed,23,2.0,1,2,74.84643734643734
syn_fixed,23,4.0,1,0,68.98034398034397
syn_fixed,23,4.0,1,1,69.28746928746929
syn_fixed,23,4.0,1,2,68.85749385749386
syn_fixed,23,8.0,1,0,57.57063882063882
syn_fixed,23,8.0,1,1,57.524570024570025
syn_fixed,23,8.0,1,2,57.89312039312039
syn_fixed,23,12.0,1,0,49.96928746928747
syn_fixed,23,12.0,1,1,50.3992628992629
syn_fixed,23,12.0,1,2,50.276412776412776
syn_fixed,23,0.0,2,0,81.80282555282555
syn_fixed,23,1.0,2,0,79.03869778869779
syn_fixed,23,1.0,2,1,78.91584766584766
syn_fixed,23,1.0,2,2,78.57800982800983
syn_fixed,23,2.0,2,0,75.93673218673219
syn_fixed,23,2.0,2,1,75.99815724815724
syn_fixed,23,2.0,2,2,75.96744471744472
syn_fixed,23,4.0,2,0,69.1492628992629
syn_fixed,23,4.0,2,1,68.58108108108108
syn_fixed,23,4.0,2,2,68.01289926289927
syn_fixed,23,8.0,2,0,55.896805896805894
syn_fixed,23,8.0,2,1,56.06572481572481
syn_fixed,23,8.0,2,2,55.32862407862408
syn_fixed,23,12.0,2,0,47.94226044226044
syn_fixed,23,12.0,2,1,47.71191646191646
syn_fixed,23,12.0,2,2,47.6965601965602
