model,std,magnitude,model_seed,perturb_seed,acc
syn_learned,8,0.3,2,0,74.23218673218673
syn_learned,8,0.3,2,1,74.58538083538083
syn_learned,8,0.3,2,2,74.43181818181819
syn_learned,8,0.4,2,0,65.80159705159706
syn_learned,8,0.4,2,1,65.6019656019656
syn_learned,8,0.4,2,2,65.23341523341523
syn_learned,8,0.5,2,0,52.31879606879607
syn_learned,8,0.5,2,1,52.47235872235872
syn_learned,8,0.5,2,2,53.63943488943489
syn_learned,13,0.0,0,0,83.69164619164619
syn_learned,13,0.1,0,0,82.002457002457
syn_learned,13,0.1,0,1,82.01781326781327
syn_learned,13,0.1,0,2,81.7414004914005
syn_learned,13,0.2,0,0,79.5608108108108
syn_learned,13,0.2,0,1,79.14619164619165
syn_learned,13,0.2,0,2,79.13083538083538
syn_learned,13,0.3,0,0,74.10933660933661
syn_learned,13,0.3,0,1,74.27825552825553
syn_learned,13,0.3,0,2,73.69471744471744
syn_learned,13,0.4,0,0,65.26412776412776
syn_learned,13,0.4,0,1,65.77088452088452
syn_learned,13,0.4,0,2,65.54054054054055
syn_learned,13,0.5,0,0,53.24017199017199
syn_learned,13,0.5,0,1,52.94840294840295
syn_learned,13,0.5,0,2,53.36302211302211
syn_learned,13,0.0,1,0,84.06019656019656
syn_learned,13,0.1,1,0,81.91031941031942
syn_learned,13,0.1,1,1,82.3556511056511
syn_learned,13,0.1,1,2,82.27886977886978
syn_learned,13,0.2,1,0,79.16154791154791
syn_learned,13,0.2,1,1,78.86977886977887
syn_learned,13,0.2,1,2,78.73157248157248
syn_learned,13,0.3,1,0,73.06511056511056
syn_learned,13,0.3,1,1,72.91154791154791
syn_learned,13,0.3,1,2,73.09582309582309
syn_learned,13,0.4,1,0,64.03562653562653
syn_learned,13,0.4,1,1,63.40601965601966
syn_learned,13,0.4,1,2,64.12776412776412
syn_learned,13,0.5,1,0,50.24570024570025
syn_learned,13,0.5,1,1,50.07678132678133
syn_learned,13,0.5,1,2,51.13636363636363
syn_learned,13,0.0,2,0,82.86240786240786
syn_learned,13,0.1,2,0,80.80466830466831
syn_learned,13,0.1,2,1,80.52825552825553
syn_learned,13,0.1,2,2,81.17321867321867
syn_learned,13,0.2,2,0,77.71805896805897
syn_learned,13,0.2,2,1,77.76412776412776
syn_learned,13,0.2,2,2,77.94840294840294
syn_learned,13,0.3,2,0,73.69471744471744
syn_learned,13,0.3,2,1,73.47972972972973
syn_learned,13,0.3,2,2,72.81941031941032
syn_learned,13,0.4,2,0,64.83415233415234
syn_learned,13,0.4,2,1,65.2487714987715
syn_learned,13,0.4,2,2,65.09520884520884
syn_learned,13,0.5,2,0,53.05589680589681
syn_learned,13,0.5,2,1,52.13452088452088
syn_learned,13,0.5,2,2,53.163390663390665
syn_learned,18,0.0,0,0,83.01597051597052
syn_learned,18,0.1,0,0,81.52641277641278
syn_learned,18,0.1,0,1,81.32678132678133
syn_learned,18,0.1,0,2,81.5571253071253
syn_learned,18,0.2,0,0,78.4551597051597
syn_learned,18,0.2,0,1,78.25552825552826
syn_learned,18,0.2,0,2,78.9004914004914
syn_learned,18,0.3,0,0,74.17076167076166
syn_learned,18,0.3,0,1,73.97113022113022
syn_learned,18,0.3,0,2,73.52579852579852
syn_learned,18,0.4,0,0,65.43304668304668
syn_learned,18,0.4,0,1,66.0012285012285
syn_learned,18,0.4,0,2,65.67874692874693
syn_learned,18,0.5,0,0,53.43980343980344
syn_learned,18,0.5,0,1,52.97911547911548
syn_learned,18,0.5,0,2,54.43796068796069
syn_learned,18,0.0,1,0,83.35380835380835
syn_learned,18,0.1,1,0,81.49570024570025
syn_learned,18,0.1,1,1,80.83538083538083
syn_learned,18,0.1,1,2,81.2960687960688
syn_learned,18,0.2,1,0,77.96375921375922
syn_learned,18,0.2,1,1,77.16523341523342
syn_learned,18,0.2,1,2,77.93304668304668
syn_learned,18,0.3,1,0,72.35872235872236
syn_learned,18,0.3,1,1,71.91339066339066
syn_learned,18,0.3,1,2,72.2512285012285
syn_learned,18,0.4,1,0,63.78992628992629
syn_learned,18,0.4,1,1,63.72850122850123
syn_learned,18,0.4,1,2,63.7438574938575
syn_learned,18,0.5,1,0,51.504914004914006
syn_learned,18,0.5,1,1,52.027027027027025
syn_learned,18,0.5,1,2,51.38206388206388
syn_learned,18,0.0,2,0,82.47850122850123
syn_learned,18,0.1,2,0,80.74324324324324
syn_learned,18,0.1,2,1,80.52825552825553
syn_learned,18,0.1,2,2,80.25184275184276
syn_learned,18,0.2,2,0,77.68734643734643
syn_learned,18,0.2,2,1,78.02518427518427
syn_learned,18,0.2,2,2,77.6105651105651
syn_learned,18,0.3,2,0,72.85012285012284
syn_learned,18,0.3,2,1,72.57371007371007
syn_learned,18,0.3,2,2,72.6965601965602
syn_learned,18,0.4,2,0,64.41953316953317
syn_learned,18,0.4,2,1,64.1431203931204
syn_learned,18,0.4,2,2,64.91093366093367
syn_learned,18,0.5,2,0,52.13452088452088
syn_learned,18,0.5,2,1,51.443488943488944
syn_learned,18,0.5,2,2,51.61240786240786
syn_learned,23,0.0,0,0,82.7088452088452
syn_learned,23,0.1,0,0,81.28071253071253
syn_learned,23,0.1,0,1,81.25
syn_learned,23,0.1,0,2,81.14250614250614
syn_learned,23,0.2,0,0,79.16154791154791
syn_learned,23,0.2,0,1,78.67014742014742
syn_learned,23,0.2,0,2,79.19226044226045
syn_learned,23,0.3,0,0,74.33968058968058
syn_learned,23,0.3,0,1,74.72358722358722
syn_learned,23,0.3,0,2,74.04791154791155
syn_learned,23,0.4,0,0,66.84582309582309
syn_learned,23,0.4,0,1,66.87653562653563
syn_learned,23,0.4,0,2,66.33906633906633
syn_learned,23,0.5,0,0,54.49938574938575
syn_learned,23,0.5,0,1,54.42260442260442
syn_learned,23,0.5,0,2,54.43796068796069
syn_learned,23,0.0,1,0,82.77027027027027
syn_learned,23,0.1,1,0,81.12714987714988
syn_learned,23,0.1,1,1,81.05036855036855
syn_learned,23,0.1,1,2,80.46683046683047
syn_learned,23,0.2,1,0,77.53378378378379
syn_learned,23,0.2,1,1,77.21130221130221
syn_learned,23,0.2,1,2,76.78132678132678
syn_learned,23,0.3,1,0,71.62162162162163
syn_learned,23,0.3,1,1,70.66953316953317
syn_learned,23,0.3,1,2,71.13022113022113
syn_learned,23,0.4,1,0,62.40786240786241
syn_learned,23,0.4,1,1,61.624692874692876
syn_learned,23,0.4,1,2,61.977886977886975
syn_learned,23,0.5,1,0,49.1554054054054
syn_learned,23,0.5,1,1,49.124692874692876
syn_learned,23,0.5,1,2,49.047911547911546
syn_learned,23,0.0,2,0,82.4017199017199
syn_learned,23,0.1,2,0,80.82002457002457
syn_learned,23,0.1,2,1,81.05036855036855
syn_learned,23,0.1,2,2,80.69717444717445
syn_learned,23,0.2,2,0,77.7487714987715
syn_learned,23,0.2,2,1,77.91769041769042
syn_learned,23,0.2,2,2,78.16339066339066
syn_learned,23,0.3,2,0,72.85012285012284
syn_learned,23,0.3,2,1,73.14189189189189
syn_learned,23,0.3,2,2,73.26474201474201
syn_learned,23,0.4,2,0,64.94164619164619
syn_learned,23,0.4,2,1,65.17199017199017
syn_learned,23,0.4,2,2,65.55589680589681
syn_learned,23,0.5,2,0,53.485872235872236
syn_learned,23,0.5,2,1,52.764127764127764
syn_learned,23,0.5,2,2,52.902334152334156
syn_fixed,3,0.0,0,0,82.78562653562653
syn_fixed,3,0.1,0,0,80.34398034398035
syn_fixed,3,0.1,0,1,80.55896805896806
syn_fixed,3,0.1,0,2,80.68181818181819
syn_fixed,3,0.2,0,0,77.33415233415234
syn_fixed,3,0.2,0,1,77.16523341523342
syn_fixed,3,0.2,0,2,77.3495085995086
syn_fixed,3,0.3,0,0,71.62162162162163
syn_fixed,3,0.3,0,1,71.17628992628993
syn_fixed,3,0.3,0,2,71.51412776412776
syn_fixed,3,0.4,0,0,62.39250614250614
syn_fixed,3,0.4,0,1,61.68611793611794
syn_fixed,3,0.4,0,2,62.56142506142506
syn_fixed,3,0.5,0,0,49.477886977886975
syn_fixed,3,0.5,0,1,49.33968058968059
syn_fixed,3,0.5,0,2,49.953931203931205
syn_fixed,3,0.0,1,0,82.0485257985258
syn_fixed,3,0.1,1,0,81.18857493857494
syn_fixed,3,0.1,1,1,80.43611793611794
syn_fixed,3,0.1,1,2,80.31326781326781
syn_fixed,3,0.2,1,0,77.44164619164619
syn_fixed,3,0.2,1,1,77.51842751842752
syn_fixed,3,0.2,1,2,77.31879606879608
syn_fixed,3,0.3,1,0,71.34520884520884
syn_fixed,3,0.3,1,1,70.93058968058968
syn_fixed,3,0.3,1,2,71.5448402948403
syn_fixed,3,0.4,1,0,61.60933660933661
syn_fixed,3,0.4,1,1,61.36363636363637
syn_fixed,3,0.4,1,2,61.91646191646192
syn_fixed,3,0.5,1,0,47.75798525798526
syn_fixed,3,0.5,1,1,47.72727272727273
syn_fixed,3,0.5,1,2,47.78869778869779
syn_fixed,3,0.0,2,0,81.54176904176904
syn_fixed,3,0.1,2,0,79.88329238329239
syn_fixed,3,0.1,2,1,79.62223587223588
syn_fixed,3,0.1,2,2,79.48402948402948
syn_fixed,3,0.2,2,0,76.52027027027027
syn_fixed,3,0.2,2,1,76.70454545454545
syn_fixed,3,0.2,2,2,76.62776412776412
syn_fixed,3,0.3,2,0,70.96130221130221
syn_fixed,3,0.3,2,1,70.7002457002457
syn_fixed,3,0.3,2,2,70.40847665847666
syn_fixed,3,0.4,2,0,61.59398034398034
syn_fixed,3,0.4,2,1,61.317567567567565
syn_fixed,3,0.4,2,2,60.79545454545455
syn_fixed,3,0.5,2,0,47.573710073710075
syn_fixed,3,0.5,2,1,46.86732186732187
syn_fixed,3,0.5,2,2,47.88083538083538
syn_fixed,8,0.0,0,0,82.72420147420148
syn_fixed,8,0.1,0,0,80.86609336609337
syn_fixed,8,0.1,0,1,81.06572481572482
syn_fixed,8,0.1,0,2,80.82002457002457
syn_fixed,8,0.2,0,0,78.5933660933661
syn_fixed,8,0.2,0,1,78.60872235872236
syn_fixed,8,0.2,0,2,78.91584766584766
syn_fixed,8,0.3,0,0,72.742628992629
syn_fixed,8,0.3,0,1,73.21867321867322
syn_fixed,8,0.3,0,2,73.20331695331696
syn_fixed,8,0.4,0,0,65.00307125307125
syn_fixed,8,0.4,0,1,64.69594594594595
syn_fixed,8,0.4,0,2,64.86486486486487
syn_fixed,8,0.5,0,0,52.165233415233416
syn_fixed,8,0.5,0,1,52.53378378378378
syn_fixed,8,0.5,0,2,51.98095823095823
syn_fixed,8,0.0,1,0,82.73955773955774
syn_fixed,8,0.1,1,0,81.2960687960688
syn_fixed,8,0.1,1,1,81.61855036855037
syn_fixed,8,0.1,1,2,81.6031941031941
syn_fixed,8,0.2,1,0,78.57800982800983
syn_fixed,8,0.2,1,1,78.33230958230958
syn_fixed,8,0.2,1,2,78.71621621621621
syn_fixed,8,0.3,1,0,73.18796068796068
syn_fixed,8,0.3,1,1,73.64864864864865
syn_fixed,8,0.3,1,2,73.43366093366093
syn_fixed,8,0.4,1,0,64.78808353808354
syn_fixed,8,0.4,1,1,64.86486486486487
syn_fixed,8,0.4,1,2,65.67874692874693
syn_fixed,8,0.5,1,0,53.22481572481573
syn_fixed,8,0.5,1,1,53.163390663390665
syn_fixed,8,0.5,1,2,53.40909090909091
syn_fixed,8,0.0,2,0,83.2002457002457
syn_fixed,8,0.1,2,0,81.21928746928747
syn_fixed,8,0.1,2,1,81.2960687960688
syn_fixed,8,0.1,2,2,81.38820638820638
syn_fixed,8,0.2,2,0,78.16339066339066
syn_fixed,8,0.2,2,1,78.08660933660934
syn_fixed,8,0.2,2,2,78.17874692874693
syn_fixed,8,0.3,2,0,72.71191646191646
syn_fixed,8,0.3,2,1,72.60442260442261
syn_fixed,8,0.3,2,2,72.89619164619165
syn_fixed,8,0.4,2,0,64.20454545454545
syn_fixed,8,0.4,2,1,63.98955773955774
syn_fixed,8,0.4,2,2,63.605651105651106
syn_fixed,8,0.5,2,0,50.99815724815725
syn_fixed,8,0.5,2,1,51.22850122850123
syn_fixed,8,0.5,2,2,51.197788697788695
syn_fixed,13,0.0,0,0,82.8470515970516
syn_fixed,13,0.1,0,0,80.77395577395578
syn_fixed,13,0.1,0,1,80.35933660933661
syn_fixed,13,0.1,0,2,80.7585995085995
syn_fixed,13,0.2,0,0,77.50307125307125
syn_fixed,13,0.2,0,1,77.62592137592138
syn_fixed,13,0.2,0,2,77.44164619164619
syn_fixed,13,0.3,0,0,72.37407862407862
syn_fixed,13,0.3,0,1,72.75798525798525
syn_fixed,13,0.3,0,2,72.23587223587224
syn_fixed,13,0.4,0,0,64.12776412776412
syn_fixed,13,0.4,0,1,64.12776412776412
syn_fixed,13,0.4,0,2,63.682432432432435
syn_fixed,13,0.5,0,0,51.13636363636363
syn_fixed,13,0.5,0,1,51.28992628992629
syn_fixed,13,0.5,0,2,51.182432432432435
syn_fixed,13,0.0,1,0,81.84889434889435
syn_fixed,13,0.1,1,0,80.22113022113022
syn_fixed,13,0.1,1,1,80.22113022113022
syn_fixed,13,0.1,1,2,80.31326781326781
syn_fixed,13,0.2,1,0,77.13452088452088
syn_fixed,13,0.2,1,1,77.45700245700246
syn_fixed,13,0.2,1,2,77.36486486486487
syn_fixed,13,0.3,1,0,71.48341523341523
syn_fixed,13,0.3,1,1,70.99201474201475
syn_fixed,13,0.3,1,2,71.237714987715
syn_fixed,13,0.4,1,0,62.807125307125304
syn_fixed,13,0.4,1,1,61.91646191646192
syn_fixed,13,0.4,1,2,62.16216216216216
syn_fixed,13,0.5,1,0,48.67936117936118
syn_fixed,13,0.5,1,1,48.61793611793612
syn_fixed,13,0.5,1,2,49.216830466830466
syn_fixed,13,0.0,2,0,82.4017199017199
syn_fixed,13,0.1,2,0,80.51289926289927
syn_fixed,13,0.1,2,1,80.68181818181819
syn_fixed,13,0.1,2,2,80.54361179361179
syn_fixed,13,0.2,2,0,77.54914004914005
syn_fixed,13,0.2,2,1,77.16523341523342
syn_fixed,13,0.2,2,2,77.3034398034398
syn_fixed,13,0.3,2,0,71.32985257985258
syn_fixed,13,0.3,2,1,71.62162162162163
syn_fixed,13,0.3,2,2,72.18980343980344
syn_fixed,13,0.4,2,0,62.82248157248157
syn_fixed,13,0.4,2,1,62.33108108108108
syn_fixed,13,0.4,2,2,62.807125307125304
syn_fixed,13,0.5,2,0,48.17260442260442
syn_fixed,13,0.5,2,1,48.58722358722359
syn_fixed,13,0.5,2,2,49.063267813267814
syn_fixed,18,0.0,0,0,81.77211302211302
syn_fixed,18,0.1,0,0,79.85257985257985
syn_fixed,18,0.1,0,1,79.7911547911548
syn_fixed,18,0.1,0,2,79.89864864864865
syn_fixed,18,0.2,0,0,77.10380835380835
syn_fixed,18,0.2,0,1,76.76597051597052
syn_fixed,18,0.2,0,2,76.76597051597052
syn_fixed,18,0.3,0,0,71.4066339066339
syn_fixed,18,0.3,0,1,71.0534398034398
syn_fixed,18,0.3,0,2,71.16093366093367
syn_fixed,18,0.4,0,0,63.022113022113025
syn_fixed,18,0.4,0,1,62.208230958230956
syn_fixed,18,0.4,0,2,62.868550368550366
syn_fixed,18,0.5,0,0,49.86179361179361
syn_fixed,18,0.5,0,1,49.723587223587224
syn_fixed,18,0.5,0,2,49.52395577395578
syn_fixed,18,0.0,1,0,82.18673218673219
syn_fixed,18,0.1,1,0,80.03685503685503
syn_fixed,18,0.1,1,1,79.51474201474201
syn_fixed,18,0.1,1,2,79.91400491400492
syn_fixed,18,0.2,1,0,76.47420147420148
syn_fixed,18,0.2,1,1,76.12100737100737
syn_fixed,18,0.2,1,2,76.48955773955774
syn_fixed,18,0.3,1,0,70.14742014742015
syn_fixed,18,0.3,1,1,71.0534398034398
syn_fixed,18,0.3,1,2,70.71560196560196
syn_fixed,18,0.4,1,0,62.48464373464373
syn_fixed,18,0.4,1,1,61.148648648648646
syn_fixed,18,0.4,1,2,61.36363636363637
syn_fixed,18,0.5,1,0,47.51228501228501
syn_fixed,18,0.5,1,1,48.21867321867322
syn_fixed,18,0.5,1,2,48.12653562653563
syn_fixed,18,0.0,2,0,81.6031941031941
syn_fixed,18,0.1,2,0,79.66830466830467
syn_fixed,18,0.1,2,1,79.2536855036855
syn_fixed,18,0.1,2,2,79.11547911547912
syn_fixed,18,0.2,2,0,76.18243243243244
syn_fixed,18,0.2,2,1,76.75061425061425
syn_fixed,18,0.2,2,2,76.73525798525799
syn_fixed,18,0.3,2,0,72.23587223587224
syn_fixed,18,0.3,2,1,71.99017199017199
syn_fixed,18,0.3,2,2,72.28194103194103
syn_fixed,18,0.4,2,0,64.08169533169533
syn_fixed,18,0.4,2,1,63.49815724815725
syn_fixed,18,0.4,2,2,63.866707616707615
syn_fixed,18,0.5,2,0,51.87346437346437
syn_fixed,18,0.5,2,1,51.689189189189186
syn_fixed,18,0.5,2,2,51.41277641277641
syn_fixed,23,0.0,0,0,81.54176904176904
syn_fixed,23,0.1,0,0,79.54545454545455
syn_fixed,23,0.1,0,1,79.63759213759214
syn_fixed,23,0.1,0,2,79.51474201474201
syn_fixed,23,0.2,0,0,77.487714987715
syn_fixed,23,0.2,0,1,77.04238329238329
syn_fixed,23,0.2,0,2,76.87346437346437
syn_fixed,23,0.3,0,0,72.68120393120392
syn_fixed,23,0.3,0,1,72.742628992629
syn_fixed,23,0.3,0,2,72.3433660933661
syn_fixed,23,0.4,0,0,64.81879606879608
syn_fixed,23,0.4,0,1,65.2948402948403
syn_fixed,23,0.4,0,2,64.68058968058968
syn_fixed,23,0.5,0,0,53.05589680589681
syn_fixed,23,0.5,0,1,52.84090909090909
syn_fixed,23,0.5,0,2,52.334152334152336
syn_fixed,23,0.0,1,0,80.77395577395578
syn_fixed,23,0.1,1,0,78.85442260442261
syn_fixed,23,0.1,1,1,78.34766584766585
syn_fixed,23,0.1,1,2,78.97727272727273
syn_fixed,23,0.2,1,0,75.52211302211302
syn_fixed,23,0.2,1,1,75.10749385749386
syn_fixed,23,0.2,1,2,75.59889434889435
syn_fixed,23,0.3,1,0,69.93243243243244
syn_fixed,23,0.3,1,1,69.97850122850123
syn_fixed,23,0.3,1,2,70.33169533169533
syn_fixed,23,0.4,1,0,60.396191646191646
syn_fixed,23,0.4,1,1,60.734029484029485
syn_fixed,23,0.4,1,2,61.02579852579853
syn_fixed,23,0.5,1,0,46.75982800982801
syn_fixed,23,0.5,1,1,45.96130221130221
syn_fixed,23,0.5,1,2,46.19164619164619
syn_fixed,23,0.0,2,0,81.80282555282555
syn_fixed,23,0.1,2,0,79.71437346437347
syn_fixed,23,0.1,2,1,79.72972972972973
syn_fixed,23,0.1,2,2,79.89864864864865
syn_fixed,23,0.2,2,0,77.01167076167076
syn_fixed,23,0.2,2,1,77.05773955773955
syn_fixed,23,0.2,2,2,76.76597051597052
syn_fixed,23,0.3,2,0,71.94410319410319
syn_fixed,23,0.3,2,1,72.37407862407862
syn_fixed,23,0.3,2,2,72.08230958230958
syn_fixed,23,0.4,2,0,64.57309582309583
syn_fixed,23,0.4,2,1,63.3445945945946
syn_fixed,23,0.4,2,2,63.63636363636363
syn_fixed,23,0.5,2,0,51.62776412776413
syn_fixed,23,0.5,2,1,51.934889434889435
syn_fixed,23,0.5,2,2,51.41277641277641
